transaction_id,customer_age,sender_country,recipient_country,risk_segment,account_age_days,account_balance,avg_transaction_amount,transaction_amount,transaction_type,device_type,previous_failed_attempts,transactions_last_24h,days_since_last_transaction,time_by_greenwich,is_fraud
18583,66,China,Unknown,low,872,109400.95,914.49,1014.76,card_payment,pos_terminal,0,3,1,2026-01-01 16:19:54,0
18584,67,Russia,Turkey,medium,328,6540.64,524.22,229.15,online_transfer,pos_terminal,3,2,36,2026-01-01 00:47:03,0
18585,22,Kazakhstan,Russia,low,3153,77202.58,4046.5,3429.53,card_payment,desktop,0,0,37,2026-01-01 15:41:29,0
18586,32,Turkey,Kazakhstan,medium,1197,131190.09,604.3,16299.14,card_payment,desktop,0,3,52,2026-01-01 19:50:23,1
18587,18,Russia,Germany,low,209,84930.37,465.92,617.73,cash_withdrawal,mobile,0,4,25,2026-01-01 12:54:23,0
18588,57,Germany,Germany,medium,3244,113401.64,1501.11,577.88,card_payment,pos_terminal,0,2,29,2026-01-01 00:07:14,0
18589,34,Russia,Russia,low,1951,54502.19,4471.63,2097.86,cash_withdrawal,mobile,1,0,57,2026-01-01 02:24:38,0
18590,22,Russia,UAE,low,3396,98456.32,2190.26,1896.73,card_payment,desktop,0,2,24,2026-01-01 14:55:29,0
18591,67,Russia,Germany,low,1215,37849.01,5655.98,5927.42,online_transfer,desktop,0,3,37,2026-01-01 02:03:44,0
18592,68,Turkey,Russia,low,2363,12834.44,988.6,221.45,card_payment,pos_terminal,0,2,27,2026-01-01 20:41:59,0
18593,67,Germany,Unknown,low,526,11231.56,1442.78,9631.53,cash_withdrawal,mobile,1,4,30,2026-01-01 03:21:40,0
18594,46,Russia,Russia,medium,3270,38035.15,1454.47,3730.07,card_payment,mobile,0,4,41,2026-01-01 11:16:36,0
18595,63,Turkey,Russia,low,1595,10826.85,656.41,673.4,card_payment,mobile,0,4,48,2026-01-01 10:48:23,0
18596,45,UAE,Germany,low,2938,38146.63,953.39,690.78,card_payment,atm,2,4,47,2026-01-01 11:25:31,0
18597,35,Russia,China,low,1198,110044.29,863.34,1214.33,online_transfer,mobile,3,2,38,2026-01-01 23:14:05,0
18598,42,China,Russia,low,2429,46291.39,836.98,924.84,card_payment,desktop,0,3,43,2026-01-01 05:40:10,0
18599,35,Russia,Turkey,medium,1614,29807.59,779.94,526.87,card_payment,mobile,0,3,24,2026-01-01 04:00:55,0
18600,68,Germany,Russia,low,296,16880.25,875.42,3440.42,online_transfer,desktop,0,1,43,2026-01-01 01:35:41,0
18601,26,Russia,Russia,low,3032,29247.56,3052.06,2949.02,card_payment,desktop,0,4,25,2026-01-01 05:29:51,0
18602,39,Russia,Kazakhstan,low,1713,72976.98,701.31,349.93,cash_withdrawal,mobile,0,2,55,2026-01-01 09:06:16,0
18603,66,Kazakhstan,China,low,2313,22578.4,868.83,299.35,bill_payment,mobile,0,2,5,2026-01-01 07:42:45,0
18604,66,Germany,Russia,high,2428,5240.95,1334.65,458.18,cash_withdrawal,atm,1,2,53,2026-01-01 05:44:34,0
18605,66,UAE,Turkey,low,2880,32619.31,1535.76,1126.63,bill_payment,pos_terminal,2,0,29,2026-01-01 01:37:21,0
18606,60,Kazakhstan,Russia,low,2373,25285.35,3370.24,23321.44,bill_payment,mobile,0,8,0,2026-01-01 10:58:30,1
18607,18,Kazakhstan,Russia,medium,1430,76633.91,1423.55,9686.52,bill_payment,pos_terminal,0,3,40,2026-01-01 17:28:21,1
18608,28,Kazakhstan,Russia,low,496,5831.47,611.37,3900.84,card_payment,mobile,1,2,9,2026-01-01 21:58:22,0
18609,56,Russia,Kazakhstan,low,3167,19641.46,2797.69,2454.16,card_payment,mobile,0,3,18,2026-01-01 00:45:36,0
18610,29,Turkey,Kazakhstan,high,1987,10674.74,896.18,6413.59,cash_withdrawal,mobile,2,2,16,2026-01-01 16:43:12,1
18611,56,Russia,Russia,low,3450,22456.16,4562.6,7863.74,online_transfer,desktop,1,3,22,2026-01-01 04:15:28,0
18612,29,Turkey,Turkey,medium,2347,30685.87,844.02,2307.32,bill_payment,mobile,0,0,4,2026-01-01 13:24:58,0
18613,39,UAE,UAE,low,505,20293.81,3925.74,1887.76,bill_payment,desktop,0,4,37,2026-01-01 16:48:45,0
18614,73,UAE,Kazakhstan,medium,2840,6211.32,1491.92,601.44,bill_payment,pos_terminal,1,1,24,2026-01-01 21:29:28,0
18615,35,Russia,Russia,low,1874,31812.51,1767.74,4218.54,card_payment,pos_terminal,0,2,23,2026-01-01 13:28:58,0
18616,49,Russia,Russia,low,3591,23864.76,717.61,327.6,card_payment,pos_terminal,0,2,7,2026-01-01 22:37:26,0
18617,39,UAE,Kazakhstan,high,2148,174560.18,447.99,3191.12,online_transfer,atm,0,3,22,2026-01-01 01:00:11,1
18618,61,Russia,Unknown,low,2698,42896.03,1084.98,747.65,card_payment,mobile,0,4,18,2026-01-01 18:11:00,0
18619,53,Kazakhstan,China,medium,3614,14844.6,349.97,361.94,bill_payment,mobile,1,3,59,2026-01-01 16:44:41,0
18620,44,UAE,Russia,low,1586,108556.94,1533.62,408.97,bill_payment,mobile,0,2,46,2026-01-01 09:15:00,0
18621,70,Russia,Russia,low,2887,18707.89,818.44,4034.85,bill_payment,mobile,1,3,1,2026-01-01 22:01:55,0
18622,19,Russia,Russia,medium,1558,25760.54,429.41,1138.76,online_transfer,pos_terminal,1,4,23,2026-01-01 22:36:52,0
18623,56,Russia,Turkey,high,2301,26392.22,3681.55,15051.34,online_transfer,desktop,0,5,23,2026-01-01 21:42:14,1
18624,65,China,UAE,low,780,14644.22,2184.56,2194.74,cash_withdrawal,mobile,0,3,44,2026-01-01 07:52:21,0
18625,39,Kazakhstan,Germany,medium,1490,18275.55,7024.72,11604.15,online_transfer,mobile,0,3,23,2026-01-01 13:21:53,0
18626,48,Russia,Unknown,low,3131,27629.39,5681.41,2713.06,bill_payment,desktop,0,5,51,2026-01-01 15:04:50,0
18627,30,Russia,Turkey,low,3304,63981.27,1505.0,1328.43,card_payment,pos_terminal,0,2,47,2026-01-01 17:44:28,0
18628,73,Russia,Russia,high,1994,59740.03,200.57,275.26,card_payment,pos_terminal,0,2,21,2026-01-01 00:18:34,0
18629,66,Russia,Russia,low,2658,3641.48,705.68,90.86,cash_withdrawal,desktop,0,6,59,2026-01-01 20:26:34,0
18630,21,Turkey,Kazakhstan,low,2924,30827.99,692.67,1026.81,card_payment,atm,0,4,54,2026-01-01 03:03:23,0
18631,48,China,UAE,low,3490,35574.62,753.5,1082.04,card_payment,mobile,0,1,14,2026-01-01 15:46:47,0
18632,58,Russia,Kazakhstan,low,2761,19962.89,752.01,828.04,card_payment,pos_terminal,0,6,56,2026-01-01 11:34:36,0
18633,27,Kazakhstan,UAE,high,794,15034.32,1076.13,1936.69,card_payment,desktop,0,2,21,2026-01-01 04:26:28,0
18634,24,Russia,China,low,2974,45592.2,1758.42,298.54,card_payment,mobile,1,4,55,2026-01-01 02:20:46,0
18635,56,Russia,Turkey,low,206,6251.04,638.32,638.0,cash_withdrawal,mobile,0,3,46,2026-01-01 13:50:05,0
18636,66,Kazakhstan,Kazakhstan,low,2313,22578.4,868.83,1306.95,online_transfer,atm,0,3,51,2026-01-01 01:23:21,0
18637,52,Germany,Germany,low,3137,24956.93,270.41,30.47,card_payment,pos_terminal,1,3,25,2026-01-01 20:51:43,0
18638,43,Russia,Russia,low,3207,44662.37,1258.93,477.9,cash_withdrawal,pos_terminal,0,4,8,2026-01-01 04:41:46,0
18639,34,Russia,Russia,low,3109,39560.17,1007.39,400.57,card_payment,desktop,0,4,45,2026-01-01 00:45:17,0
18640,40,China,Russia,low,1219,31476.7,1253.16,2404.02,card_payment,desktop,2,3,52,2026-01-01 00:28:42,0
18641,31,Russia,Turkey,low,2497,40656.02,2308.42,234.82,online_transfer,mobile,0,4,41,2026-01-01 06:39:23,0
18642,51,Russia,Russia,low,3373,166698.65,314.2,124.42,cash_withdrawal,desktop,0,3,20,2026-01-01 16:01:50,0
18643,48,China,Unknown,medium,1431,35392.03,1147.51,1278.07,cash_withdrawal,mobile,0,7,39,2026-01-01 18:02:48,0
18644,18,Turkey,Russia,low,172,14901.32,3162.42,6194.02,cash_withdrawal,pos_terminal,3,1,5,2026-01-01 23:40:01,1
18645,46,Russia,Russia,high,941,56021.31,1580.28,4029.06,online_transfer,pos_terminal,0,2,35,2026-01-01 02:59:43,0
18646,68,UAE,Unknown,high,1779,34011.29,2566.38,1458.93,online_transfer,desktop,0,1,49,2026-01-01 07:45:57,1
18647,67,Germany,China,low,526,11231.56,1442.78,2784.51,card_payment,mobile,0,2,59,2026-01-01 20:31:40,0
18648,56,Russia,Germany,high,2052,5131.21,1316.75,2216.03,card_payment,pos_terminal,0,6,5,2026-01-01 12:51:50,1
18649,73,Russia,Unknown,low,833,41735.68,3548.73,37610.33,cash_withdrawal,desktop,0,3,54,2026-01-01 02:13:02,0
18650,46,Russia,Turkey,low,2428,17174.14,2050.39,1314.6,cash_withdrawal,pos_terminal,1,7,44,2026-01-01 12:46:24,0
18651,20,Kazakhstan,Russia,high,902,16242.18,1066.13,3397.84,online_transfer,mobile,2,6,32,2026-01-01 08:37:12,0
18652,42,Russia,Russia,low,2231,52442.99,3359.84,11220.17,card_payment,pos_terminal,0,3,50,2026-01-01 17:40:48,0
18653,65,Turkey,UAE,low,3627,26343.07,1136.05,6219.79,bill_payment,mobile,0,3,3,2026-01-01 20:06:47,0
18654,37,Russia,Russia,low,1220,38295.46,646.69,670.15,card_payment,mobile,0,2,28,2026-01-01 14:46:12,0
18655,48,Kazakhstan,Turkey,medium,2869,43634.62,621.21,1935.16,cash_withdrawal,atm,0,2,26,2026-01-01 18:31:49,0
18656,33,China,Russia,medium,591,69712.68,909.97,1045.73,card_payment,atm,1,4,46,2026-01-01 19:22:29,0
18657,29,Russia,Russia,low,2850,38151.57,838.32,929.36,card_payment,mobile,1,4,18,2026-01-01 14:40:16,0
18658,22,Russia,Turkey,low,3396,98456.32,2190.26,10251.12,card_payment,mobile,0,2,26,2026-01-01 09:20:31,0
18659,43,Germany,UAE,low,2341,69086.4,341.68,1205.04,online_transfer,mobile,0,3,21,2026-01-01 22:10:32,0
18660,59,Germany,Russia,low,3530,27371.43,1904.07,515.54,online_transfer,mobile,2,1,55,2026-01-01 12:18:07,0
18661,22,Turkey,Unknown,medium,3002,110270.07,4711.05,4784.17,card_payment,desktop,0,3,11,2026-01-01 05:30:29,0
18662,65,Germany,UAE,low,2860,12783.54,2043.77,7323.28,card_payment,mobile,0,2,30,2026-01-01 01:39:59,0
18663,50,Russia,Russia,low,2224,10639.54,856.62,2786.18,cash_withdrawal,pos_terminal,0,2,11,2026-01-01 22:42:48,0
18664,31,Russia,Kazakhstan,low,2071,27868.89,1328.19,154.29,online_transfer,mobile,0,2,39,2026-01-01 07:05:19,0
18665,60,Russia,Turkey,medium,3267,75378.01,1054.16,1881.52,card_payment,mobile,0,4,30,2026-01-01 00:58:30,0
18666,40,China,Russia,low,1699,74371.2,2158.61,9454.87,card_payment,atm,0,4,14,2026-01-01 14:40:06,0
18667,70,Kazakhstan,Russia,high,627,7083.44,2211.53,3129.81,cash_withdrawal,desktop,0,0,35,2026-01-01 13:08:05,0
18668,18,Russia,UAE,low,920,35654.39,1489.19,1168.91,cash_withdrawal,mobile,0,2,21,2026-01-01 19:53:05,0
18669,51,Russia,Russia,low,1539,41596.22,1145.47,2232.76,cash_withdrawal,pos_terminal,0,2,20,2026-01-01 01:56:08,0
18670,20,Russia,UAE,low,945,35104.43,1303.21,4681.55,card_payment,mobile,1,4,12,2026-01-01 22:42:54,0
18671,54,Russia,Russia,low,34,34783.73,1371.42,178.4,bill_payment,mobile,1,4,8,2026-01-01 01:46:04,0
18672,22,China,Turkey,low,2588,190944.61,752.95,1336.89,crypto_transfer,mobile,0,0,30,2026-01-01 18:35:05,0
18673,43,China,Russia,high,1331,36128.03,1541.47,5158.4,online_transfer,desktop,1,5,40,2026-01-01 05:36:33,0
18674,24,Germany,Russia,low,3119,16766.95,700.8,1132.89,card_payment,mobile,0,3,0,2026-01-01 05:48:08,0
18675,64,Russia,Turkey,low,800,21636.6,609.34,556.93,cash_withdrawal,atm,0,2,36,2026-01-01 20:03:06,0
18676,71,UAE,Russia,low,2934,22717.49,1913.68,1329.26,online_transfer,desktop,1,2,21,2026-01-01 20:44:31,0
18677,21,China,Germany,low,1836,35849.27,344.09,133.65,cash_withdrawal,mobile,1,5,57,2026-01-01 04:10:16,0
18678,39,Turkey,Germany,low,1047,21392.71,1731.55,4578.54,card_payment,desktop,0,5,28,2026-01-01 20:20:58,0
18679,56,Russia,UAE,high,2052,5131.21,1316.75,3797.24,online_transfer,atm,1,4,8,2026-01-01 23:48:20,0
18680,40,Russia,Turkey,low,3547,6661.81,1375.25,538.82,online_transfer,pos_terminal,1,3,15,2026-01-01 18:32:41,0
18681,64,UAE,Russia,low,1990,34707.24,2967.08,4588.27,online_transfer,mobile,1,5,40,2026-01-01 20:52:43,0
18682,48,Turkey,Russia,high,2307,26750.03,1309.72,3148.57,cash_withdrawal,mobile,0,1,4,2026-01-01 00:39:38,1
18683,35,Turkey,UAE,low,1586,235702.85,1160.9,1993.37,online_transfer,mobile,1,5,26,2026-01-01 04:21:39,0
18684,54,Turkey,Germany,medium,815,29771.15,736.81,180.23,card_payment,atm,0,3,22,2026-01-01 09:19:47,0
18685,44,China,Russia,low,3271,18694.54,1535.41,762.62,card_payment,pos_terminal,1,3,13,2026-01-01 04:28:52,0
18686,20,China,Russia,medium,3179,32954.86,1766.79,1612.45,online_transfer,mobile,0,3,16,2026-01-01 05:28:23,0
18687,56,Germany,Turkey,low,1386,58313.39,1184.08,498.05,online_transfer,pos_terminal,0,6,26,2026-01-01 14:57:52,0
18688,64,Russia,China,high,2801,28610.5,571.24,275.93,card_payment,atm,0,3,51,2026-01-01 11:18:42,0
18689,33,Germany,Russia,high,1848,15280.78,1779.77,3984.9,card_payment,mobile,1,1,43,2026-01-01 03:22:16,0
18690,72,UAE,Unknown,low,3019,40808.91,726.99,4296.73,online_transfer,desktop,0,1,19,2026-01-01 13:31:59,1
18691,43,Russia,China,low,2982,17922.21,483.7,6310.92,card_payment,mobile,0,4,29,2026-01-01 23:17:31,0
18692,24,Germany,Russia,high,1344,49314.0,1125.2,461.73,bill_payment,mobile,0,1,13,2026-01-01 13:37:17,0
18693,38,Russia,Russia,low,3145,10092.57,908.05,2116.54,online_transfer,atm,0,5,36,2026-01-01 07:49:47,0
18694,30,Russia,Turkey,low,3345,34514.44,1461.07,4157.87,online_transfer,pos_terminal,0,3,51,2026-01-01 17:23:02,0
18695,54,Turkey,Germany,low,1319,70981.06,3026.28,11056.45,card_payment,atm,1,4,14,2026-01-01 14:14:22,0
18696,58,Russia,Kazakhstan,medium,1087,41866.93,978.95,683.16,online_transfer,mobile,2,3,18,2026-01-01 00:34:36,0
18697,52,Russia,Russia,low,1189,21537.25,1260.56,231.37,card_payment,atm,1,2,8,2026-01-01 03:18:39,0
18698,37,Russia,Russia,low,1840,13022.52,3393.84,8456.42,online_transfer,desktop,0,2,27,2026-01-01 23:29:13,0
18699,55,Turkey,UAE,low,516,81171.78,1812.83,5187.61,online_transfer,mobile,0,2,47,2026-01-01 08:00:27,0
18700,32,Russia,Russia,low,3441,77100.78,3742.45,2947.05,online_transfer,mobile,1,4,47,2026-01-01 20:19:44,0
18701,72,Germany,China,low,1089,10053.16,381.56,559.25,cash_withdrawal,atm,0,3,8,2026-01-01 04:39:46,0
18702,41,Germany,Kazakhstan,medium,2498,24821.73,1371.95,1404.69,card_payment,mobile,0,5,22,2026-01-01 21:25:22,0
18703,19,Kazakhstan,Turkey,low,2871,20194.2,1070.34,1425.03,card_payment,mobile,0,5,52,2026-01-01 09:06:33,0
18704,56,Russia,Russia,medium,584,55620.05,476.12,18826.06,card_payment,mobile,1,6,37,2026-01-01 10:08:13,0
18705,43,UAE,Unknown,low,1574,12783.73,3933.95,29915.56,cash_withdrawal,desktop,0,7,36,2026-01-01 13:56:59,1
18706,71,Kazakhstan,Russia,low,708,282581.86,755.57,424.68,card_payment,desktop,0,0,30,2026-01-01 08:34:59,0
18707,21,Kazakhstan,Turkey,low,1762,18285.85,253.43,80.25,crypto_transfer,pos_terminal,1,3,51,2026-01-01 21:47:01,0
18708,56,Russia,Russia,low,1856,69501.02,1473.98,3330.27,bill_payment,atm,0,5,39,2026-01-01 02:42:16,0
18709,21,Russia,Russia,low,2834,15792.57,1118.86,874.05,crypto_transfer,desktop,0,3,4,2026-01-01 06:28:09,0
18710,19,Russia,Russia,low,2155,59066.04,1642.28,1490.58,crypto_transfer,mobile,0,3,20,2026-01-01 04:43:39,0
18711,64,Turkey,China,low,751,19649.24,1285.39,2125.42,card_payment,atm,0,3,0,2026-01-01 01:58:00,0
18712,20,Russia,Russia,medium,2163,21860.45,2011.02,502.21,online_transfer,mobile,1,3,19,2026-01-01 07:46:53,0
18713,67,Turkey,Russia,low,2005,26152.81,2373.48,4264.25,card_payment,mobile,0,2,42,2026-01-01 19:10:57,0
18714,68,Kazakhstan,Russia,low,1889,2680.86,607.35,350.21,cash_withdrawal,atm,1,4,54,2026-01-01 09:12:58,0
18715,20,Russia,Russia,low,1738,33231.33,1047.81,5714.07,card_payment,mobile,0,2,41,2026-01-01 05:14:11,0
18716,18,Russia,Russia,low,1575,39708.83,1040.33,1690.06,card_payment,mobile,0,4,27,2026-01-01 13:13:05,0
18717,22,Russia,Russia,low,2168,11427.35,1549.71,1386.05,bill_payment,mobile,1,1,6,2026-01-01 01:38:19,0
18718,58,Russia,Russia,low,1622,42100.55,1873.01,1486.51,online_transfer,desktop,0,2,36,2026-01-01 10:59:46,0
18719,47,UAE,Russia,low,1934,28244.46,1763.47,1818.69,cash_withdrawal,atm,0,4,47,2026-01-01 09:43:31,0
18720,49,Russia,Russia,low,3366,18288.4,1519.61,14818.6,online_transfer,mobile,0,3,15,2026-01-01 02:09:15,0
18721,43,Russia,Turkey,medium,2317,7697.52,1444.63,3388.09,online_transfer,desktop,0,4,47,2026-01-01 06:39:07,0
18722,44,Kazakhstan,Germany,low,3026,50896.82,1755.68,1663.06,card_payment,mobile,0,4,54,2026-01-01 01:32:52,0
18723,22,Turkey,Russia,medium,3002,110270.07,4711.05,2416.01,card_payment,mobile,0,1,10,2026-01-01 00:40:59,0
18724,67,Russia,Russia,low,892,9615.72,345.57,543.31,bill_payment,mobile,0,2,47,2026-01-01 16:57:55,0
18725,44,Russia,Russia,high,1907,5040.81,1310.2,814.33,card_payment,pos_terminal,0,2,33,2026-01-01 23:04:29,0
18726,71,Russia,Turkey,low,3602,29114.49,1488.35,1476.77,card_payment,mobile,0,3,4,2026-01-01 08:03:47,0
18727,41,China,Russia,high,1110,51235.31,2623.37,939.56,card_payment,mobile,0,2,24,2026-01-01 12:00:59,0
18728,24,Germany,Russia,low,2941,72017.65,681.74,258.12,bill_payment,atm,0,5,50,2026-01-01 08:54:10,0
18729,60,Russia,Kazakhstan,low,1702,85505.09,699.42,1044.36,card_payment,mobile,1,1,26,2026-01-01 22:01:47,0
18730,21,Russia,Turkey,low,1918,46717.49,1057.36,916.27,card_payment,mobile,0,3,19,2026-01-01 08:15:58,0
18731,55,Kazakhstan,Russia,low,475,43498.02,1531.17,9841.28,card_payment,mobile,0,3,22,2026-01-01 18:25:08,0
18732,45,Kazakhstan,Russia,medium,3324,2341.71,2296.12,716.9,card_payment,desktop,0,0,2,2026-01-01 18:59:34,0
18733,20,Russia,Russia,low,3341,37786.91,1182.94,1536.96,online_transfer,mobile,0,3,53,2026-01-01 05:17:01,0
18734,39,China,Kazakhstan,low,834,6121.79,2619.13,3609.7,bill_payment,mobile,0,2,12,2026-01-01 02:48:40,0
18735,37,Russia,Germany,low,435,18302.58,1289.04,320.51,online_transfer,mobile,0,7,30,2026-01-01 23:01:18,0
18736,26,Kazakhstan,Russia,medium,3377,54381.9,598.01,376.3,card_payment,pos_terminal,1,3,26,2026-01-01 04:42:06,0
18737,59,Russia,UAE,low,915,140501.57,1071.49,2734.69,cash_withdrawal,mobile,1,1,39,2026-01-01 18:43:25,0
18738,73,Russia,Russia,low,3296,10728.02,278.85,44.85,card_payment,mobile,0,3,39,2026-01-01 22:25:28,0
18739,74,UAE,Russia,low,3348,63366.82,810.76,152.14,card_payment,mobile,0,2,1,2026-01-01 02:32:51,0
18740,42,Russia,Russia,low,3117,17089.16,1022.06,594.35,cash_withdrawal,mobile,1,7,23,2026-01-01 15:13:58,0
18741,42,Germany,Russia,medium,702,20290.0,1473.83,769.93,card_payment,desktop,2,8,45,2026-01-01 00:08:19,0
18742,20,Russia,Russia,low,740,19511.8,1693.48,582.75,card_payment,atm,0,2,45,2026-01-01 00:52:27,0
18743,35,Turkey,Russia,low,1586,235702.85,1160.9,785.19,online_transfer,atm,0,2,17,2026-01-01 21:35:23,0
18744,21,Russia,Turkey,low,3002,26207.54,1234.97,1502.47,card_payment,desktop,0,3,13,2026-01-01 12:17:06,0
18745,66,Germany,Russia,medium,1159,9576.03,1848.31,3788.89,card_payment,pos_terminal,0,3,51,2026-01-01 12:52:48,0
18746,56,UAE,Russia,low,2360,53437.25,839.55,391.08,card_payment,desktop,0,3,33,2026-01-01 18:07:44,0
18747,34,UAE,Unknown,low,3462,6717.9,1634.89,1127.63,card_payment,mobile,0,1,45,2026-01-01 11:50:12,0
18748,67,Germany,Russia,low,526,11231.56,1442.78,1156.08,crypto_transfer,mobile,1,2,48,2026-01-01 06:48:18,0
18749,23,Russia,UAE,medium,2025,16799.97,1508.43,5631.84,online_transfer,mobile,0,2,22,2026-01-01 12:17:14,0
18750,64,Russia,Russia,low,1826,8301.53,908.22,1649.23,card_payment,mobile,0,1,34,2026-01-01 03:26:55,0
18751,42,Kazakhstan,Turkey,medium,879,131310.23,2790.23,3450.19,card_payment,mobile,0,2,3,2026-01-01 08:49:23,0
18752,25,Russia,Russia,low,1339,137191.81,1172.26,506.85,online_transfer,desktop,0,3,8,2026-01-01 06:14:34,0
18753,57,Russia,Russia,medium,223,61109.74,1327.95,769.02,cash_withdrawal,mobile,1,2,24,2026-01-01 09:21:31,0
18754,42,Russia,Germany,low,88,27866.02,1081.21,2310.53,card_payment,mobile,2,3,4,2026-01-01 14:52:15,0
18755,25,Russia,Germany,medium,2711,6555.06,7014.86,1529.0,bill_payment,pos_terminal,0,4,20,2026-01-01 10:51:27,0
18756,73,Russia,Russia,medium,3514,60455.56,1647.24,967.14,bill_payment,pos_terminal,0,4,34,2026-01-01 22:11:30,0
18757,63,Kazakhstan,China,medium,1630,15523.0,408.92,161.54,online_transfer,mobile,0,4,49,2026-01-01 04:25:20,0
18758,40,Russia,Russia,low,819,27754.25,1393.7,585.24,online_transfer,mobile,0,2,0,2026-01-01 13:30:43,0
18759,31,Russia,Russia,high,2926,8385.49,1869.39,2822.21,cash_withdrawal,mobile,0,4,52,2026-01-01 03:54:54,0
18760,68,Kazakhstan,Unknown,low,1601,21073.1,974.84,3076.47,cash_withdrawal,desktop,0,3,59,2026-01-01 15:15:37,0
18761,57,UAE,Turkey,low,2374,8461.61,4346.15,1124.97,card_payment,pos_terminal,0,4,54,2026-01-01 01:06:52,0
18762,68,UAE,Turkey,high,154,41373.64,1137.28,700.68,online_transfer,atm,0,4,13,2026-01-01 04:56:00,0
18763,47,Germany,Russia,medium,3071,10733.57,326.87,192.75,card_payment,pos_terminal,1,7,0,2026-01-01 22:04:10,0
18764,67,Kazakhstan,Russia,medium,1140,17268.09,1019.14,927.91,bill_payment,mobile,1,1,45,2026-01-01 02:38:02,0
18765,39,Russia,Russia,high,180,7151.47,774.6,973.53,card_payment,mobile,0,2,24,2026-01-01 13:24:11,0
18766,51,Germany,Kazakhstan,low,1235,15560.57,828.84,780.94,bill_payment,desktop,1,5,54,2026-01-01 18:06:30,0
18767,57,China,Russia,low,3631,37370.71,3349.65,1331.34,online_transfer,desktop,0,3,38,2026-01-01 08:59:19,0
18768,37,Kazakhstan,Kazakhstan,low,2233,24961.19,884.86,795.06,card_payment,pos_terminal,1,3,56,2026-01-01 00:42:51,0
18769,41,Russia,Germany,low,1835,47877.11,941.05,743.77,bill_payment,pos_terminal,0,2,15,2026-01-01 03:07:01,0
18770,30,Russia,Russia,low,2305,25464.38,978.39,2320.83,card_payment,mobile,0,5,13,2026-01-01 06:15:32,0
18771,26,China,Germany,medium,268,47187.81,395.21,291.1,card_payment,atm,0,3,13,2026-01-01 22:34:31,0
18772,39,Russia,Turkey,high,1335,105995.54,2225.1,2569.59,cash_withdrawal,mobile,0,1,4,2026-01-01 21:16:53,0
18773,18,Russia,Turkey,low,2282,19100.28,642.07,2696.68,cash_withdrawal,mobile,1,2,10,2026-01-01 18:14:02,0
18774,21,Russia,Russia,medium,2132,18421.06,2466.38,2954.18,card_payment,mobile,1,3,53,2026-01-01 19:37:17,0
18775,50,Russia,Kazakhstan,low,2224,10639.54,856.62,2259.68,bill_payment,atm,0,2,36,2026-01-01 01:39:51,0
18776,62,Germany,Russia,medium,1143,16043.19,1668.38,1456.36,card_payment,mobile,1,0,46,2026-01-01 04:47:58,0
18777,59,Turkey,Russia,low,1515,15517.77,3444.02,9663.33,card_payment,mobile,1,3,16,2026-01-01 20:22:35,0
18778,32,UAE,Russia,low,2271,42570.15,2917.47,7612.21,card_payment,mobile,1,3,16,2026-01-01 19:58:49,0
18779,53,Germany,Russia,low,3111,9583.39,1821.91,3682.75,card_payment,mobile,0,5,23,2026-01-01 22:00:52,0
18780,20,Turkey,Russia,low,3542,64102.83,757.42,380.79,bill_payment,mobile,0,3,21,2026-01-01 22:42:29,0
18781,59,Turkey,Turkey,low,898,68326.26,3834.96,5644.94,bill_payment,desktop,0,4,3,2026-01-01 11:22:33,0
18782,49,Kazakhstan,Kazakhstan,medium,39,58116.88,1435.86,3497.96,online_transfer,mobile,1,2,36,2026-01-01 06:06:27,0
18783,37,China,Turkey,high,3082,183129.31,4321.72,5484.79,bill_payment,mobile,1,4,8,2026-01-01 07:18:21,0
18784,46,Turkey,Russia,low,475,19401.77,745.49,1497.67,online_transfer,desktop,0,4,32,2026-01-01 18:50:32,0
18785,42,Turkey,Turkey,low,2527,22029.6,2950.61,17438.99,cash_withdrawal,desktop,0,2,35,2026-01-01 02:15:34,0
